"","subject.id","activity.name","activity.index","mean.t.body.acc.mean.x","mean.t.body.acc.mean.y","mean.t.body.acc.mean.z","mean.t.gravity.acc.mean.x","mean.t.gravity.acc.mean.y","mean.t.gravity.acc.mean.z","mean.t.body.acc.jerk.mean.x","mean.t.body.acc.jerk.mean.y","mean.t.body.acc.jerk.mean.z","mean.t.body.gyro.mean.x","mean.t.body.gyro.mean.y","mean.t.body.gyro.mean.z","mean.t.body.gyro.jerk.mean.x","mean.t.body.gyro.jerk.mean.y","mean.t.body.gyro.jerk.mean.z","mean.t.body.acc.mag.mean","mean.t.gravity.acc.mag.mean","mean.t.body.acc.jerk.mag.mean","mean.t.body.gyro.mag.mean","mean.t.body.gyro.jerk.mag.mean","mean.f.body.acc.mean.x","mean.f.body.acc.mean.y","mean.f.body.acc.mean.z","mean.f.body.acc.jerk.mean.x","mean.f.body.acc.jerk.mean.y","mean.f.body.acc.jerk.mean.z","mean.f.body.gyro.mean.x","mean.f.body.gyro.mean.y","mean.f.body.gyro.mean.z","mean.f.body.acc.mag.mean","mean.f.body.acc.jerk.mag.mean","mean.f.body.gyro.mag.mean","mean.f.body.gyro.jerk.mag.mean","mean.t.body.acc.std.x","mean.t.body.acc.std.y","mean.t.body.acc.std.z","mean.t.gravity.acc.std.x","mean.t.gravity.acc.std.y","mean.t.gravity.acc.std.z","mean.t.body.acc.jerk.std.x","mean.t.body.acc.jerk.std.y","mean.t.body.acc.jerk.std.z","mean.t.body.gyro.std.x","mean.t.body.gyro.std.y","mean.t.body.gyro.std.z","mean.t.body.gyro.jerk.std.x","mean.t.body.gyro.jerk.std.y","mean.t.body.gyro.jerk.std.z","mean.t.body.acc.mag.std","mean.t.gravity.acc.mag.std","mean.t.body.acc.jerk.mag.std","mean.t.body.gyro.mag.std","mean.t.body.gyro.jerk.mag.std","mean.f.body.acc.std.x","mean.f.body.acc.std.y","mean.f.body.acc.std.z","mean.f.body.acc.jerk.std.x","mean.f.body.acc.jerk.std.y","mean.f.body.acc.jerk.std.z","mean.f.body.gyro.std.x","mean.f.body.gyro.std.y","mean.f.body.gyro.std.z","mean.f.body.acc.mag.std","mean.f.body.acc.jerk.mag.std","mean.f.body.gyro.mag.std","mean.f.body.gyro.jerk.mag.std"
"17",11,"WALKING_UPSTAIRS",2,0.2646175545625,-0.0261161090044437,-0.109831173098214,0.887812208839286,-0.329617060892857,0.0157472722321429,0.0887693290544643,0.00456625580642857,-0.00245611605625,-0.0639542776466964,-0.0545802832339286,0.0777193323815179,-0.0777147575617857,-0.0620218612294643,-0.0580787688022321,-0.208487462705357,-0.208487462705357,-0.557166472053571,-0.314115258883929,-0.769918356517857,-0.412182874196429,-0.310990930758929,-0.536717128392857,-0.544338324107143,-0.519704322410714,-0.750246471428571,-0.534205762678571,-0.616718105357143,-0.586476777321429,-0.388105689464286,-0.526964822232143,-0.603920257321429,-0.811629048839286,-0.312010003723214,-0.159089661374107,-0.260853609428571,-0.957748736785714,-0.933524857946429,-0.907402635982143,-0.510050488571429,-0.500526745089286,-0.772656516785714,-0.549238529196429,-0.398693136785714,-0.559634520446429,-0.712350498303571,-0.819512459910714,-0.74702290125,-0.33218559875,-0.33218559875,-0.536494572946429,-0.455665217410714,-0.818940335357143,-0.2773993586875,-0.14134997320625,-0.194419966404464,-0.518883783839286,-0.514051293303571,-0.793945389821429,-0.560741821964286,-0.303781022045536,-0.593262967410714,-0.407198246428571,-0.552140173125,-0.459845103214286,-0.842357039017857
"18",14,"WALKING_UPSTAIRS",2,0.253548421195122,-0.0244914680576829,-0.119492058062195,0.715792101585366,-0.368807375243902,-0.420872520481707,0.0857480031731707,-0.00510262951829268,-0.00784216049817073,0.0773935338963415,-0.14073195115122,-0.0160268242426829,-0.131637099068293,-0.0245225794756098,-0.0263964859341463,0.0806886561439024,0.0806886561439024,-0.286170601228049,0.222335442146341,-0.407204860318293,-0.267528145182927,-0.0258354177963415,0.0307152746609756,-0.344830793585366,-0.357487855829268,-0.334525088902439,-0.433043755817073,-0.0017664738152439,0.149384990567073,-0.13133798245122,-0.267834100202439,-0.0873757601560976,-0.470237346585366,-0.257443885339024,0.222548416132927,0.330391772926829,-0.923476873658537,-0.910353449878049,-0.882050001463415,-0.317767892158537,-0.33695393654878,-0.386141159792683,-0.478468156097561,0.246455279901219,0.404921195402439,-0.590580407804878,-0.395890141341463,-0.347157728636585,-0.0958184279890244,-0.0958184279890244,-0.312893419829268,0.0871942731463415,-0.486823769634146,-0.254785095536585,0.258679476114634,0.373775948963415,-0.3514011735,-0.361007636035366,-0.436788061219512,-0.497374939512195,0.363322981073171,0.346126834396342,-0.218538029365854,-0.381383565136585,0.0117287866073171,-0.548698110426829
"19",15,"WALKING_UPSTAIRS",2,0.27071487868,-0.0268232873096,-0.11378769,0.8864872419,-0.3288045615,-0.0187021868088,0.07741184053,-0.012759344375,-0.0112954703441,0.07708516101,-0.14096339145,0.0727658667383,-0.1506190332841,-0.028508439542,-0.06627257539,-0.0545026641596,-0.0545026641596,-0.34743589366,-0.17718127433,-0.5837940882,-0.183445705346,-0.1107540234454,-0.4397538201,-0.327997085408,-0.370079993973,-0.6060067687,-0.3946997785,-0.432193341461,-0.29999234194,-0.22031167938,-0.304778412218,-0.43473019397,-0.6349736853,-0.131430820421,0.024348485321,-0.32228161499,-0.953324365,-0.9234187241,-0.9232351685,-0.27821795903,-0.33964527951,-0.6354872705,-0.4739109184,-0.3305700422719,-0.243762753536,-0.5421837793,-0.6359950598,-0.54614280977,-0.1974706887374,-0.1974706887374,-0.3341963803,-0.327109143167,-0.6456830726,-0.112822512308,0.024085836515,-0.31586862747,-0.2920792388025,-0.35208877062,-0.6642029091,-0.5022538882,-0.285685831402,-0.29678379154,-0.31020286487,-0.3808899051,-0.37519191633,-0.6873871513
"20",16,"WALKING_UPSTAIRS",2,0.260649067580247,-0.0179261298525926,-0.120251772197531,0.85420463691358,-0.148363867160494,-0.318831733950617,0.0779062943802469,0.0103444958814815,0.0199288552296296,0.0853386236567901,-0.0752565462703704,0.00112961903209876,-0.141000030164321,-0.0292009136388889,-0.0373562407382716,-0.228312153950617,-0.228312153950617,-0.478762979259259,-0.305356541950617,-0.705405162716049,-0.438372520617284,-0.257726693518519,-0.319943624074074,-0.522832095925926,-0.489202385802469,-0.530866731111111,-0.518729810617284,-0.596504459876543,-0.446243584197531,-0.340843326790123,-0.44821385691358,-0.599903819012346,-0.728559529012346,-0.372814401975309,-0.14531134908642,-0.167519690392593,-0.956120022962963,-0.930646715925926,-0.918765850740741,-0.499775926666667,-0.456134378271605,-0.565429202222222,-0.530200584691358,-0.568659068888889,-0.329196448197531,-0.683734580493827,-0.720741804814815,-0.68811566037037,-0.312451272222222,-0.312451272222222,-0.463559872469136,-0.508578041728395,-0.731308804814815,-0.349661171481481,-0.145195950807407,-0.155942598276543,-0.520976515308642,-0.456862405061728,-0.598592593209877,-0.540548020740741,-0.557730601975309,-0.357067575864198,-0.404137054938272,-0.487543679753086,-0.536240067777778,-0.755046723950617
"21",1,"WALKING_DOWNSTAIRS",3,0.28352238603125,-0.0161572215645833,-0.112093246317708,0.897582497604167,-0.295578868125,-0.0531943930822917,0.0815158274976042,0.0135284503614583,-0.01584978711875,-0.0746703844755208,-0.0487772298020833,0.0935555699432292,-0.0661966866742708,-0.0430878525927083,-0.04857645144375,0.0579159264845833,0.0579159264845833,-0.0428868112666667,-0.118064427601354,-0.351966082125,0.0747579636427083,0.137064192155833,-0.17941474371875,0.0535014843552083,-0.01857146009375,-0.2800921035625,-0.251265651519792,-0.205618334364583,-0.0591025228364583,0.192954260736458,0.12219098439375,-0.251871932796875,-0.330046291715625,0.0380308917392813,0.112401904705208,-0.1679651888125,-0.9455670153125,-0.9385118228125,-0.913319226875,0.0658208392239583,0.0102338389875,-0.342986996604167,-0.390839483483333,-0.268029691270833,-0.200448796832292,-0.368016121041667,-0.35170897396875,-0.244039890691667,0.115696780421875,0.115696780421875,0.0992542649510417,-0.2497725753125,-0.324467205989583,0.0203034192833333,0.0265370153260417,-0.231395967411458,-0.0196040729028125,-0.0291172190208333,-0.404906673333333,-0.438637765770833,-0.317185008689583,-0.328793280833333,-0.105723831215625,0.058260767228125,-0.385732048104167,-0.36831173196875
"22",3,"WALKING_DOWNSTAIRS",3,0.286459474255319,-0.0147819720373404,-0.111657882015957,0.943210268510638,-0.149004989130851,0.0178391622978723,0.0843538288606383,0.00841775708297873,-0.00454732664031915,-0.117817420852128,-0.0409677787329787,0.0929190202755319,-0.0846958552382979,-0.0370919145978723,-0.0452884074797872,-0.0562775877647872,-0.0562775877647872,-0.216542943666277,-0.278156529117021,-0.548912201595745,-0.0565652049776596,-0.0660598132244681,-0.447648123617021,-0.124641976184043,-0.153652785979787,-0.555321221170213,-0.18231608877766,-0.626399753829787,-0.310257960040426,0.00595510183723404,-0.10970966791383,-0.378734643289362,-0.59804726893617,-0.0245678999468085,-0.121928647544149,-0.418224904244681,-0.952549415,-0.939378820212766,-0.918044406276596,-0.114504639338404,-0.128100253431915,-0.59802278,-0.313638601858511,-0.619847746595745,-0.469199113085106,-0.3384922575,-0.74601106787234,-0.35123158,-0.0606764049946809,-0.0606764049946809,-0.152102569278723,-0.310316046925532,-0.609368306382979,-0.0154383198148936,-0.21159898573617,-0.448592258606383,-0.18593568978617,-0.16183806390784,-0.640018709468085,-0.359513204941489,-0.619361265957447,-0.583347686808511,-0.248112798371277,-0.217183160381915,-0.387180154085106,-0.653902363191489
"23",5,"WALKING_DOWNSTAIRS",3,0.294666845674157,-0.0141160277608652,-0.0959349177033708,0.948045685955056,-0.0487112090510112,-0.0273791367352011,0.119344787208989,-0.00249473436067416,0.012508403841573,-0.0793107127202247,-0.0710067790505618,0.0977147952808989,-0.102807122368539,-0.0656061682162921,-0.0531047877786517,0.180345541059551,0.180345541059551,-0.110294157062921,-0.194855068388764,-0.431094251910112,0.100648333531461,-0.0445768524269663,-0.246836278220562,-0.0498892735797753,-0.178008569173034,-0.398399153179775,-0.309359788595506,-0.349463109426966,-0.13634902195809,0.187106151191011,0.00823296646359551,-0.3484898316,-0.458168504157303,0.24595103994382,-0.0503728657786517,-0.175740899719101,-0.951269723370787,-0.923662429775281,-0.903336999325843,0.02534307,-0.121018044560674,-0.445665036134831,-0.430341887898876,-0.376870166314607,-0.252321587641124,-0.45772264505618,-0.483450593820225,-0.215077339720225,0.233594350419551,0.233594350419551,0.00338255037078652,-0.342582043448315,-0.452923357752809,0.295939325196629,-0.114929323180899,-0.203118850044944,0.0102661020516854,-0.120372494888539,-0.491811468426966,-0.471816772314607,-0.399807283146067,-0.366142984292135,0.0645677422516854,-0.0140940236966292,-0.455840571348315,-0.486198988202247
"24",6,"WALKING_DOWNSTAIRS",3,0.284848310494505,-0.0197583724951262,-0.109611109641758,0.93420132054945,-0.147644261230769,0.0121204031751648,0.10598883221978,0.00751293960923077,-0.00550140573736264,-0.114644715758242,-0.0637297997571429,0.0842778165407692,-0.041158157256044,-0.0622930900637363,-0.0550054201747253,0.275959272969231,0.275959272969231,0.0672211077586813,-0.0183184886718681,-0.237084536483516,0.265135191784615,0.178542264578022,-0.22742654041978,0.149104932342967,0.0121532133362637,-0.270085238926374,-0.0738375592231868,-0.203716863636264,0.0866904664263736,0.311609436153846,0.197320636765934,-0.160525453123077,-0.296416107686813,0.325455998857143,0.184903294284505,-0.261732034156374,-0.94753236967033,-0.935705835714286,-0.919609352417582,0.181228574892308,0.0926432823407692,-0.334029281384615,-0.260475547412088,-0.254681686043956,-0.0796752312450549,-0.174396439317582,-0.325476254868132,-0.0151481195043956,0.270962941737363,0.270962941737363,0.159149454086813,-0.163113401051648,-0.28946216226,0.347097907582418,0.111803627026374,-0.346403716527473,0.107232805647165,0.104402517203297,-0.397318764197802,-0.325245980234066,-0.295110379076923,-0.228958456848352,0.0475058869615385,0.0983248517945055,-0.319748891323077,-0.33150675169044
"25",7,"WALKING_DOWNSTAIRS",3,0.278825454090909,-0.0171998611761364,-0.102038161404545,0.939804926477273,-0.154753135272727,-0.108209915192045,0.0747844513034091,-0.0141655778693182,-0.00536105284659091,-0.102885896854545,-0.0477253265125,0.100825934120568,-0.0449607317204545,-0.0508518431602273,-0.0708429992056818,0.0251906332568182,0.0251906332568182,-0.137921903187841,-0.195901483052273,-0.418304200340909,0.0340014352693182,0.00567832521590909,-0.268903697829545,-0.0213321017284091,-0.1548906449,-0.373473906931818,-0.256350096453409,-0.312502193159091,-0.26060884,0.183085661397727,0.0729796753045455,-0.293245502915909,-0.368880312227273,0.0578945632113636,-0.00885527872159091,-0.239423499255114,-0.963233858636364,-0.948139379659091,-0.933237412613636,0.0176821794119318,-0.115658486507955,-0.421749520988636,-0.377479407018182,-0.379581096306818,-0.374947623602273,-0.396675778397727,-0.403116932781818,-0.395044642340909,0.156809583766705,0.156809583766705,0.0800234455159091,-0.281895220469773,-0.368650236090909,0.0656721672375,-0.081286765375,-0.2875190812375,-0.0348512818647727,-0.134372053085227,-0.469465673897727,-0.418568432204545,-0.430588257386364,-0.477431037954545,-0.0403709351568182,0.0787778696738636,-0.402383140340909,-0.415297269623864
"26",8,"WALKING_DOWNSTAIRS",3,0.289800592941176,-0.0173826471612941,-0.104499345847059,0.929424083176471,-0.200850347529412,-0.115975730994706,0.109408948925471,-0.0211542899894118,-0.0316182170505882,-0.122009403171765,-0.0355030063376471,0.112562655995529,-0.0514013708341177,-0.0609309530849412,-0.0671121031305882,0.0626587369552941,0.0626587369552941,0.0466748024658824,-0.0120511477352941,-0.235319436188235,0.0208870009129412,0.153486705494118,-0.0122469331411765,0.0325405901435294,-0.0162690850423529,-0.126486114017647,-0.235211315035294,-0.0221000502717647,-0.105319064603882,0.164083983730588,0.132611119876471,-0.114135340783529,-0.203266114672941,-0.0268947511164706,0.135947197475882,-0.0277695337647059,-0.949568874,-0.934372481764706,-0.895405655647059,0.0708611025741177,0.0464122583364706,-0.181349511602353,-0.346118108743529,-0.0990819410070588,-0.236398366035294,-0.376180750452941,-0.174798510743529,-0.287743231482353,0.0500844402411765,0.0500844402411765,0.0892929701764706,-0.151761797563529,-0.223288540323529,-0.0492683600976471,0.0526836162435294,-0.119401610630353,0.0137414993527882,0.0440756896517647,-0.235018791294118,-0.385375083294118,-0.158672817658824,-0.356035498658824,-0.186426606776471,0.0209813969816471,-0.335750056670588,-0.307280803958824
"27",11,"WALKING_DOWNSTAIRS",3,0.289881483762376,-0.0172962136517822,-0.106888330742574,0.93659005950495,-0.214201101584158,0.0334068858514852,0.0849180007118812,0.0110774505673267,-0.0179771833366337,-0.0883581956673267,-0.0466133211969307,0.0799724682821782,-0.0556171383346535,-0.0514199719356436,-0.0480621548891089,-0.102354319961386,-0.102354319961386,-0.344315493633663,-0.297612766158416,-0.655039881584158,-0.174612498817822,-0.157021696456436,-0.44743642029703,-0.279617366184158,-0.334585066282178,-0.580275728415842,-0.411599185019802,-0.58993787960396,-0.367978293267327,-0.0906497976287129,-0.25316692160198,-0.537072007920792,-0.70966976980198,-0.0999197965980198,-0.106182257252475,-0.375532635247525,-0.957714386534653,-0.929932708910891,-0.923553286237624,-0.248858361241584,-0.301192370777228,-0.618665829207921,-0.443991999284158,-0.561976557722772,-0.408646987128713,-0.611887501089109,-0.721631355247525,-0.548680877524752,-0.102086760251485,-0.102086760251485,-0.266150946564356,-0.43118656850198,-0.713913867425743,-0.073552096809901,-0.13712993719901,-0.386545034554455,-0.285014777757426,-0.312380684970297,-0.656047877128713,-0.461013235544554,-0.550084689207921,-0.47714779950495,-0.249941877792079,-0.289599204465347,-0.464031731758416,-0.741022365158416
"28",14,"WALKING_DOWNSTAIRS",3,0.294783268455556,-0.0148276745486667,-0.0987179712455556,0.86801153,-0.270837196666667,-0.2104075201,0.0561831342355555,0.0167492192755556,0.00398021931055556,-0.0630378564455556,-0.0403132506977778,0.0696174671484444,-0.0769353421455556,-0.0658980657666667,-0.0615645812711111,0.2036946474,0.2036946474,-0.01295492315,0.130090977767889,-0.271652153533333,-0.00653842167888889,0.447835078644444,0.04631857011,-0.116571238209211,0.185302036686667,-0.190549612972222,-0.179136400878889,-0.0624448554111111,0.374726110457778,0.311896451175556,0.100007596665,-0.0896614721011111,-0.283207802415111,0.0461706093777778,0.497903753544444,0.145318769311111,-0.929778434555556,-0.914651547222222,-0.899629424777778,-0.0613699362728889,0.24123136659,-0.257568733044222,-0.279745603044444,-0.0449019775244444,0.2579610634,-0.393118598272222,-0.309443404188889,0.0472321502533333,0.300521142033333,0.300521142033333,0.120713711585333,-0.0485453504686667,-0.27516794198,0.063558016747,0.42691262198,0.106823537718889,-0.0887591146655556,0.215928748233333,-0.325076012334444,-0.316124251688889,-0.0429111544308889,0.100549890431111,0.0894633777533333,0.136650702012222,-0.187804708879111,-0.319253355717778
"29",15,"WALKING_DOWNSTAIRS",3,0.284280954637681,-0.00854237565956522,-0.107123008826087,0.938659993333333,-0.142171584942029,-0.0146850146931884,0.0679949664304348,0.0132695763662319,-0.00456843784782608,-0.109351650944928,-0.0477176071768116,0.0832635899152174,-0.0808802284826087,-0.0371485952855072,-0.0336195330898551,0.164445600668116,0.164445600668116,-0.122524899079275,-0.193853546972464,-0.498484845942029,0.0632402380724638,0.0577651020362319,-0.20914919654058,-0.102921589298551,-0.110815649781159,-0.293814557086957,-0.236159416447826,-0.414413096086956,-0.251297626869565,0.205385132265217,0.0315619235608696,-0.370468884347826,-0.512569541014493,0.216576982844928,0.0574290685536232,-0.236308687057971,-0.951748139275362,-0.93166100884058,-0.936289464202899,-0.0440006133333333,-0.0620474415492754,-0.342340369449275,-0.364127475492754,-0.414338705072464,-0.331872309275362,-0.394233605252174,-0.551477841014493,-0.411451124637681,0.21745968427971,0.21745968427971,0.0585041291550725,-0.312852322130435,-0.507990869565217,0.269767011475072,-0.0111531832144928,-0.318055581173913,-0.0687604890869565,-0.0727918641343478,-0.389268373217391,-0.408039350608696,-0.42027478942029,-0.42272993826087,0.0330588343434783,0.0806657074811594,-0.395027357,-0.537813427971015
"30",16,"WALKING_DOWNSTAIRS",3,0.292270160973333,-0.0175052855574667,-0.115329419173333,0.931002758266667,-0.09373680852,-0.186312409546667,0.0930373953066667,-0.0163052695786667,-0.025988689898,-0.0536113854866667,-0.0580660768826667,0.0977204503586667,-0.084762488594,-0.0505377854778667,-0.0566439391622667,0.0938071028881333,0.0938071028881333,-0.205061007173333,-0.307594802133333,-0.561568798266667,-0.066367484148,-0.106882907450133,-0.110437706982933,-0.2438840148,-0.260468140986667,-0.258072028546667,-0.373594360952,-0.462422826933333,-0.397005871466667,0.0509584629210667,-0.134328905286,-0.449010032266667,-0.562510041733333,0.0975803974226667,-0.115738122948,-0.0840885283133333,-0.9579285872,-0.9504462412,-0.923246411333333,-0.194851217066667,-0.222201533837333,-0.314251320921333,-0.444835962093333,-0.514318576133333,-0.473802486266667,-0.5463506188,-0.561070882266667,-0.532245617866667,0.05593161012,0.05593161012,-0.118764081817333,-0.402716211026667,-0.5583860196,0.154122803326933,-0.177389330021333,-0.14513878596,-0.216002219871733,-0.233483802968,-0.369443322453333,-0.4718734248,-0.553528764,-0.550508748533333,-0.106684437441333,-0.108245201788667,-0.477768635173333,-0.585092582533333
"31",1,"SITTING",4,0.2696871675,-0.00803650608663636,-0.107595841663636,0.886059048090909,0.0732707905832364,0.253364830845455,0.0753418104727273,0.00456496771472727,0.001087605654,-0.0469284178736364,-0.0776767456672727,0.0585679930454545,-0.0928849027636364,-0.0407136832909091,-0.0441907828863636,-0.959044806636364,-0.959044806636364,-0.986012692181818,-0.937755792272727,-0.991050517545455,-0.983012843909091,-0.950775444181818,-0.965499866272727,-0.986465511818182,-0.977122946272727,-0.985229800363636,-0.978541629818182,-0.978986179545455,-0.954837250181818,-0.955770910545454,-0.983268634545454,-0.964855079363636,-0.989601625636364,-0.982646608272727,-0.937739314727273,-0.950818060545454,-0.975838455090909,-0.948117593636364,-0.953157689090909,-0.986457321636364,-0.977375186272727,-0.987460862454545,-0.981025754636364,-0.97252575,-0.950326665545455,-0.989765230090909,-0.990127179,-0.986192918090909,-0.941948448,-0.941948448,-0.98319405,-0.948136697909091,-0.988830157,-0.982647909909091,-0.935146350454546,-0.946751839363636,-0.987718728727273,-0.979438522545454,-0.988329048272727,-0.982006326,-0.969549740363636,-0.953587752,-0.943825245818182,-0.982018806363636,-0.947179505727273,-0.988352503727273
"32",3,"SITTING",4,0.265594872463636,-0.00778227666454545,-0.102439445709091,0.902820911363636,0.134698114686679,0.102968466265455,0.0757801630727273,-0.00250821392,-0.00912360349581818,-0.0417329997454545,-0.0732764059181818,0.0944108675663636,-0.100887988918182,-0.0405095920290909,-0.055337680423,-0.918535753272727,-0.918535753272727,-0.970491106363636,-0.926844306272727,-0.979416733272727,-0.974534494636364,-0.903687325454545,-0.933759584454546,-0.976830720454545,-0.952954436,-0.971906884272727,-0.960143852181818,-0.960299099454545,-0.940386933454545,-0.919722153454546,-0.965669473636364,-0.949557972636364,-0.977440452454545,-0.976456395454545,-0.879657256218182,-0.903354700181818,-0.970335065727273,-0.925486353118182,-0.925537365,-0.976599545090909,-0.952888629272727,-0.975912371090909,-0.968457303818182,-0.950176806545455,-0.933764008727273,-0.971792042636364,-0.981174199363636,-0.972973075909091,-0.897741753181818,-0.897741753181818,-0.966188607545455,-0.930019247163636,-0.976615659090909,-0.977561139272727,-0.875902699454545,-0.895673082,-0.978511251727273,-0.956426182454545,-0.978655706454545,-0.971214249272727,-0.945412088181818,-0.937851148545454,-0.902722492,-0.965969540818182,-0.930065095981818,-0.976918482909091
"33",5,"SITTING",4,0.257515459107527,-0.0166883648387097,-0.0897492096526882,0.849315249354839,0.149370603207634,0.144714867364516,0.0758761589430108,-0.000271798330107526,-0.000346755495333334,-0.042126671344086,-0.0727430739139785,0.0811006232258065,-0.0905683579677419,-0.0445025613236559,-0.0498974999591398,-0.912532732043011,-0.912532732043011,-0.969103654731183,-0.916533277096774,-0.975767610107527,-0.967948085806452,-0.910633250322581,-0.924016759354839,-0.972215554408602,-0.957864906344086,-0.966446343870968,-0.957306361290323,-0.952969631827957,-0.936035648709677,-0.912818766129032,-0.960684787849462,-0.940879880752688,-0.971697595698925,-0.966993595268817,-0.877126472075269,-0.88530438144086,-0.963269919139785,-0.928315805924731,-0.917492149043011,-0.971248796989247,-0.956502299677419,-0.970131336021505,-0.965692586774194,-0.941437001182796,-0.931351226666667,-0.968149784516129,-0.975476123978495,-0.968490496236559,-0.883342151075269,-0.883342151075269,-0.960167028494624,-0.91981317655914,-0.970051110860215,-0.967033304516129,-0.870569549939785,-0.876577469152688,-0.972831062473118,-0.958099591075269,-0.972460522903226,-0.968515631827957,-0.936657939784946,-0.936789804193548,-0.887973218709677,-0.95860478860215,-0.921025143870968,-0.969813646451613
"34",6,"SITTING",4,0.274685023185841,-0.0160450703670796,-0.106638596123894,0.88997581761062,-0.0388687604884956,0.13545959394177,0.0766314563338938,0.00783579735920354,-0.000310103315044248,-0.0408361557130088,-0.0750578545666372,0.0812534792123894,-0.0939998856814159,-0.0376563240808849,-0.0493676999322124,-0.951891946106195,-0.951891946106195,-0.971796042477876,-0.935193022831858,-0.974900723274336,-0.978595630353982,-0.935806653451327,-0.94623457920354,-0.977180255044248,-0.959790778318584,-0.966394118318584,-0.958177790884956,-0.957947251858407,-0.948720718318584,-0.944926559557522,-0.963101420707965,-0.947840672743363,-0.968330805663717,-0.981294414159292,-0.924832907256637,-0.933944643539823,-0.983535252566372,-0.958328315929204,-0.95320839079646,-0.976345496283186,-0.958686886725664,-0.970156010973451,-0.969003586548673,-0.956041108761062,-0.947843096371681,-0.963878771681416,-0.973536744424779,-0.971409613539823,-0.937045862123894,-0.937045862123894,-0.962912623451327,-0.937146715486726,-0.967005746637168,-0.982657777787611,-0.923940088460177,-0.932117547433628,-0.977620579380531,-0.960430837079646,-0.972612274070797,-0.972687318141593,-0.955488913628319,-0.95266209539823,-0.942341931061947,-0.961814689380531,-0.941347042300885,-0.967482147699115
"35",7,"SITTING",4,0.281642681157895,-0.0138842477955789,-0.110254228622105,0.958304012526316,0.0223279771473684,0.0445331815336842,0.0706773616168421,0.00878767932582105,-0.00244490345568421,-0.0431379851086316,-0.0611957039526316,0.0525451395231579,-0.0941440819094737,-0.0394652473978947,-0.0482435962768421,-0.936970281684211,-0.936970281684211,-0.979426491368421,-0.92364441768421,-0.984393215789474,-0.978607474105263,-0.941453644631579,-0.927755915915789,-0.982937660842105,-0.972546470736842,-0.975327114526316,-0.959794771157895,-0.965007220526316,-0.956933501157895,-0.930243868557895,-0.975899059684211,-0.94999556231579,-0.982565245052632,-0.979318814631579,-0.924085897789474,-0.894274327042105,-0.971141036947369,-0.950458426210526,-0.900533841578947,-0.982812326210526,-0.972601731052632,-0.978546451578947,-0.961054780105263,-0.95757413168421,-0.95126714831579,-0.979903779263158,-0.983792325894737,-0.982455434105263,-0.909837079147368,-0.909837079147368,-0.975951099052632,-0.927596955473684,-0.981268636947368,-0.979803727789474,-0.9204692374,-0.885732875789474,-0.984313182736842,-0.974772633789474,-0.980439839473684,-0.962192782842105,-0.954103343263158,-0.954100635368421,-0.913598598168421,-0.975080665578947,-0.927097579578947,-0.980863045578947
"36",8,"SITTING",4,0.270575452586207,-0.00689748837471264,-0.107786541321839,0.856168453448276,0.231707211908046,0.209185004011494,0.0778743285747126,-0.00221443424422988,-0.00614921140896552,-0.0460647305724138,-0.0857208646126437,0.0729978856596552,-0.0938296778735632,-0.0393236816264368,-0.045919051291954,-0.960453512758621,-0.960453512758621,-0.987660497701149,-0.94812640045977,-0.992467404827586,-0.986033974022989,-0.95335223954023,-0.96873375091954,-0.988463566781609,-0.980914952643678,-0.985132207241379,-0.984243090114942,-0.98143675091954,-0.965222951609195,-0.960701034367816,-0.98478993137931,-0.972241167586207,-0.990062736091954,-0.985030821034483,-0.935787736586207,-0.954733934712644,-0.976631214022988,-0.94929944716092,-0.951747855172414,-0.988560599770115,-0.98139320816092,-0.987246582413793,-0.986464915172414,-0.977627354597701,-0.962469773793103,-0.993001454022988,-0.990755516781609,-0.986995881609195,-0.945121023896552,-0.945121023896552,-0.984933544252874,-0.961975466091954,-0.989492779885057,-0.984723102758621,-0.931725735172414,-0.950695945172414,-0.989792124137931,-0.983455074367816,-0.987970823793103,-0.987207481034483,-0.975672134252874,-0.965053063333333,-0.945907084942529,-0.984009793793103,-0.962145060804598,-0.989166634482759
"37",11,"SITTING",4,0.27664636287234,-0.0141350985787234,-0.111217186744681,0.903928204787234,0.143083213831915,0.160779458691489,0.0763473439148936,0.0038390577543617,0.00547630704556596,-0.0371181520106383,-0.073190446393617,0.0793508059468085,-0.0951747769787234,-0.0399053991393617,-0.0507439421170213,-0.972170084680851,-0.972170084680851,-0.984075366808511,-0.962783925319149,-0.991928696914894,-0.986884254787234,-0.954050935638298,-0.97730411212766,-0.985930341489362,-0.974865609787234,-0.98432728106383,-0.987244200957447,-0.98559081712766,-0.96720381893617,-0.967686346170213,-0.982108685425532,-0.977193365106383,-0.990759832553192,-0.98805843287234,-0.946395903404255,-0.972412577765957,-0.990968693085106,-0.965611336382979,-0.97552049606383,-0.985513445531915,-0.974620477659574,-0.98629889106383,-0.989821400212766,-0.98456929893617,-0.966073717446808,-0.992162594042553,-0.991165949255319,-0.986400312659575,-0.961943542021277,-0.961943542021277,-0.982015045212766,-0.969483675,-0.990283084361702,-0.988583193085106,-0.945761702553192,-0.971304081595745,-0.98637934,-0.976245055957447,-0.986834764680851,-0.990662556595745,-0.98406810606383,-0.968916134255319,-0.96444726106383,-0.980771439361702,-0.969851322659574,-0.990029146595745
